step,time,kinetic,potential,total,Px,Py
12850,25.7,0.252552,-0.272815,-0.0202632,-1.47885e-16,-1.06252e-16
12900,25.8,0.249542,-0.269805,-0.0202632,-1.5294e-16,-1.16877e-16
12950,25.9,0.246251,-0.266514,-0.0202632,-1.67292e-16,-1.15359e-16
13000,26,0.242711,-0.262974,-0.0202632,-1.6881e-16,-1.04083e-16
13050,26.1,0.239207,-0.25947,-0.0202632,-1.59432e-16,-1.12107e-16
13100,26.2,0.235931,-0.256194,-0.0202632,-1.52222e-16,-9.57351e-17
13150,26.3,0.232806,-0.253069,-0.0202632,-1.56342e-16,-9.34582e-17
13200,26.4,0.230055,-0.250318,-0.0202632,-1.6675e-16,-1.03108e-16
13250,26.5,0.227711,-0.247975,-0.0202632,-1.66425e-16,-1.12046e-16
13300,26.6,0.226085,-0.246348,-0.0202631,-1.63281e-16,-1.10372e-16
13350,26.7,0.225552,-0.245815,-0.0202632,-1.81712e-16,-1.23599e-16
13400,26.8,0.2259,-0.246163,-0.0202632,-1.76617e-16,-1.2078e-16
13450,26.9,0.226783,-0.247046,-0.0202632,-1.77267e-16,-1.21431e-16
13500,27,0.227777,-0.248041,-0.0202632,-2.10769e-16,-1.03216e-16
13550,27.1,0.228734,-0.248997,-0.0202632,-1.87459e-16,-9.73614e-17
13600,27.2,0.229898,-0.250162,-0.0202632,-1.95861e-16,-1.00831e-16
13650,27.3,0.231384,-0.251647,-0.0202632,-1.90874e-16,-9.28077e-17
13700,27.4,0.233132,-0.253395,-0.0202632,-1.91863e-16,-9.93129e-17
13750,27.5,0.235086,-0.255349,-0.0202632,-1.97027e-16,-1.15142e-16
13800,27.6,0.237448,-0.257712,-0.0202632,-2.07028e-16,-1.17744e-16
13850,27.7,0.240054,-0.260318,-0.0202632,-2.10932e-16,-1.38778e-16
13900,27.8,0.242669,-0.262932,-0.0202632,-1.90928e-16,-1.26201e-16
13950,27.9,0.245098,-0.265362,-0.0202632,-1.99276e-16,-1.19479e-16
14000,28,0.247295,-0.267558,-0.0202632,-2.13371e-16,-1.10155e-16
14050,28.1,0.249467,-0.26973,-0.0202632,-2.16081e-16,-1.19154e-16
14100,28.2,0.251617,-0.271881,-0.0202632,-1.90169e-16,-1.06685e-16
14150,28.3,0.253671,-0.273935,-0.0202632,-2.02854e-16,-1.08773e-16
14200,28.4,0.255467,-0.27573,-0.0202632,-2.16732e-16,-1.20821e-16
14250,28.5,0.256971,-0.277235,-0.0202632,-2.05673e-16,-1.06035e-16
14300,28.6,0.258231,-0.278494,-0.0202632,-2.01228e-16,-1.10589e-16
14350,28.7,0.2592,-0.279464,-0.0202632,-2.15377e-16,-1.23274e-16
14400,28.8,0.259684,-0.279947,-0.0202632,-2.17491e-16,-1.27502e-16
14450,28.9,0.259566,-0.279829,-0.0202632,-2.3267e-16,-1.25334e-16
14500,29,0.258568,-0.278831,-0.0202632,-2.27926e-16,-1.40296e-16
14550,29.1,0.256708,-0.276971,-0.0202632,-2.32006e-16,-1.49403e-16
14600,29.2,0.254355,-0.274619,-0.0202632,-2.02041e-16,-1.40513e-16
14650,29.3,0.251677,-0.27194,-0.0202632,-2.10715e-16,-1.47451e-16
14700,29.4,0.248775,-0.269038,-0.0202632,-2.17166e-16,-1.54607e-16
14750,29.5,0.245833,-0.266096,-0.0202632,-2.08058e-16,-1.68268e-16
14800,29.6,0.243275,-0.263538,-0.0202632,-2.13913e-16,-1.66967e-16
14850,29.7,0.241306,-0.261569,-0.0202632,-2.13154e-16,-1.84748e-16
14900,29.8,0.239676,-0.259939,-0.0202632,-2.1001e-16,-1.94072e-16
