step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
5920,11.84,0.153054964129933,-0.299992759850254,-0.146937795720322,2.8948198005363e-17,3.67273485929465e-17,6.2436492608009e-17,0.0171037081137702,0.000442397353257059,-0.00893376593214429
5960,11.92,0.153519792786697,-0.300457589477395,-0.146937796690698,2.80266261587503e-17,3.49655200626575e-17,5.8492707205593e-17,0.0171037081137703,0.000442397353257082,-0.00893376593214429
6000,12,0.153951881541467,-0.300889688398755,-0.146937806857288,3.33392168039293e-17,3.57515666377095e-17,6.02138781544137e-17,0.0171037081137703,0.000442397353257067,-0.00893376593214429
6040,12.08,0.154234456672387,-0.301172250567868,-0.146937793895481,4.04949511423336e-17,3.30139561521836e-17,5.94075027886276e-17,0.0171037081137703,0.000442397353257046,-0.00893376593214429
6080,12.16,0.154463360761249,-0.301401157705472,-0.146937796944223,3.56702514747731e-17,3.2688695500438e-17,4.32393378914375e-17,0.0171037081137702,0.000442397353257057,-0.00893376593214426
6120,12.24,0.154643194860823,-0.301580985352216,-0.146937790491393,3.95191691870966e-17,3.50739402799061e-17,4.08337643212353e-17,0.0171037081137702,0.000442397353257041,-0.0089337659321443
6160,12.32,0.154900393553265,-0.301838186722489,-0.146937793169224,4.00070601647151e-17,3.30681662608079e-17,4.82266678848708e-17,0.0171037081137703,0.00044239735325704,-0.00893376593214427
6200,12.4,0.155182389541021,-0.302120187474961,-0.14693779793394,3.89228579922296e-17,3.07913416985883e-17,4.54687286086108e-17,0.0171037081137702,0.00044239735325706,-0.00893376593214428
6240,12.48,0.1553887348632,-0.302326526661612,-0.146937791798412,3.52907807144032e-17,2.71592644207619e-17,4.65495426493073e-17,0.0171037081137703,0.00044239735325706,-0.00893376593214429
6280,12.56,0.155493643754387,-0.302431441425871,-0.146937797671484,3.2309224740068e-17,2.47740196412938e-17,5.66665041713127e-17,0.0171037081137703,0.000442397353257044,-0.00893376593214432
6320,12.64,0.155549349753776,-0.302487148370131,-0.146937798616356,4.02239005992122e-17,3.18755438710738e-17,5.24652207529314e-17,0.0171037081137702,0.000442397353257049,-0.00893376593214429
6360,12.72,0.155560134257137,-0.302497929659155,-0.146937795402018,3.28242207719986e-17,3.41523684332934e-17,6.22264284370899e-17,0.0171037081137703,0.000442397353257068,-0.00893376593214428
6400,12.8,0.155501090988619,-0.302438884754791,-0.146937793766172,3.94920641327845e-17,3.40439482160448e-17,6.88124669440167e-17,0.0171037081137702,0.000442397353257062,-0.00893376593214429
6440,12.88,0.155441439174173,-0.302379250218283,-0.146937811044109,4.35849273339173e-17,3.58870919092702e-17,5.73576830562722e-17,0.0171037081137703,0.000442397353257072,-0.00893376593214428
6480,12.96,0.155195228666229,-0.302133040117913,-0.146937811451684,3.87060175577325e-17,3.48028897367847e-17,6.11896601096507e-17,0.0171037081137702,0.000442397353257059,-0.0089337659321443
6520,13.04,0.154687714493779,-0.301625508876434,-0.146937794382655,2.84060969191202e-17,2.75387351811318e-17,6.7755859516766e-17,0.0171037081137703,0.000442397353257071,-0.00893376593214429
6560,13.12,0.15418031845554,-0.301118108033728,-0.146937789578188,3.40439482160448e-17,3.74049749507499e-17,4.60040534312756e-17,0.0171037081137703,0.00044239735325705,-0.0089337659321443
6600,13.2,0.153715137312702,-0.300652931619718,-0.146937794307016,4.13081027716977e-17,3.93565388612238e-17,7.53113934062744e-17,0.0171037081137702,0.000442397353257059,-0.00893376593214429
6640,13.28,0.153221418926184,-0.300159211859615,-0.146937792933431,2.74845250725075e-17,4.412702842016e-17,6.31412240201246e-17,0.0171037081137703,0.000442397353257058,-0.00893376593214429
6680,13.36,0.152720347510757,-0.299658152532812,-0.146937805022056,3.95598267685648e-17,3.10081821330854e-17,7.32446330149739e-17,0.0171037081137703,0.000442397353257065,-0.00893376593214431
6720,13.44,0.152112768682212,-0.299050552230952,-0.14693778354874,3.79470760369927e-17,4.27175655959289e-17,7.22756273233149e-17,0.0171037081137702,0.000442397353257075,-0.00893376593214433
6760,13.52,0.151596651129921,-0.298534447050025,-0.146937795920104,4.00612702733394e-17,5.21501244965528e-17,7.17470787642283e-17,0.0171037081137703,0.000442397353257094,-0.0089337659321443
6800,13.6,0.151076303351673,-0.298014095678158,-0.146937792326484,3.55550549939465e-17,5.20417042793042e-17,8.23112736823839e-17,0.0171037081137703,0.000442397353257082,-0.0089337659321443
6840,13.68,0.15054915793457,-0.297486953685963,-0.146937795751393,2.65527888305278e-17,5.21501244965528e-17,7.45050180404883e-17,0.0171037081137703,0.000442397353257074,-0.0089337659321443
6880,13.76,0.15000789207594,-0.296945691672961,-0.146937799597021,3.04321997289525e-17,6.46184494801361e-17,7.56569828487541e-17,0.0171037081137703,0.000442397353257089,-0.00893376593214431
6920,13.84,0.149411169635246,-0.296348955288246,-0.146937785653,3.44369715035708e-17,5.12827627585644e-17,7.39900220085576e-17,0.0171037081137703,0.000442397353257096,-0.00893376593214431
6960,13.92,0.148895317229476,-0.295833115000758,-0.146937797771282,3.42607886505419e-17,4.15249432061948e-17,7.57315217481125e-17,0.0171037081137703,0.000442397353257091,-0.0089337659321443
7000,14,0.148336756336011,-0.295274546271436,-0.146937789935425,2.67526886060798e-17,5.34511671035354e-17,7.00936704511879e-17,0.0171037081137703,0.00044239735325711,-0.00893376593214431
7040,14.08,0.1477706969769,-0.29470849139335,-0.14693779441645,2.76742604526925e-17,4.1958624075189e-17,6.88536142164076e-17,0.0171037081137702,0.000442397353257099,-0.00893376593214431
7080,14.16,0.147193491331373,-0.294131276343851,-0.146937785012478,3.05202911554669e-17,3.88144377749811e-17,8.11660851376961e-17,0.0171037081137703,0.00044239735325711,-0.00893376593214433
7120,14.24,0.146663751068321,-0.293601545563041,-0.14693779449472,3.31494814237443e-17,3.72965547335014e-17,7.82251867448291e-17,0.0171037081137703,0.000442397353257093,-0.0089337659321443
7160,14.32,0.146153428145525,-0.293091212006913,-0.146937783861388,3.33392168039293e-17,4.1958624075189e-17,6.60414648315233e-17,0.0171037081137702,0.000442397353257115,-0.0089337659321443
7200,14.4,0.14574410302591,-0.292681899729771,-0.146937796703861,3.0140820395097e-17,3.57786716920216e-17,5.91161234547721e-17,0.0171037081137702,0.000442397353257112,-0.00893376593214431
7240,14.48,0.145284572498152,-0.29222236694031,-0.146937794442157,3.10081821330854e-17,2.87313575708659e-17,5.06322414550731e-17,0.0171037081137703,0.000442397353257122,-0.00893376593214429
7280,14.56,0.144794264919452,-0.291732054690246,-0.146937789770794,4.07117915768307e-17,2.47198095326695e-17,5.52129956338243e-17,0.0171037081137703,0.000442397353257123,-0.0089337659321443
7320,14.64,0.144315780464578,-0.291253566601361,-0.146937786136783,4.53196508098941e-17,2.10335221462188e-17,5.29361710716048e-17,0.0171037081137703,0.000442397353257112,-0.0089337659321443
7360,14.72,0.143850528733391,-0.290788316810988,-0.146937788077598,5.00901403688303e-17,2.76471553983804e-17,5.02527706947031e-17,0.0171037081137703,0.000442397353257123,-0.0089337659321443
7400,14.8,0.143389255646078,-0.290327044717333,-0.146937789071254,3.59955121265187e-17,2.23345647532014e-17,4.73389773561483e-17,0.0171037081137702,0.000442397353257108,-0.00893376593214431
7440,14.88,0.142941035515163,-0.289878820364999,-0.146937784849836,4.54822811357669e-17,2.66713734431434e-17,4.90330432506569e-17,0.0171037081137703,0.000442397353257114,-0.0089337659321443
7480,14.96,0.142541250794504,-0.2894790446711,-0.146937793876596,4.53196508098941e-17,2.23345647532014e-17,4.27853282317092e-17,0.0171037081137703,0.000442397353257097,-0.00893376593214432
7520,15.04,0.142114248774552,-0.289052035804394,-0.146937787029842,4.26091453786803e-17,2.49366499671666e-17,4.69188490143102e-17,0.0171037081137703,0.000442397353257099,-0.00893376593214432
7560,15.12,0.141705706791032,-0.288643500757119,-0.146937793966087,4.19044139665647e-17,1.94072188874905e-17,5.38035328095932e-17,0.0171037081137703,0.000442397353257095,-0.00893376593214431
7600,15.2,0.141264600153978,-0.288202386022645,-0.146937785868667,5.42643187328995e-17,1.25767452008319e-17,4.13352078260099e-17,0.0171037081137703,0.000442397353257088,-0.00893376593214431
7640,15.28,0.140848304990238,-0.287786097622794,-0.146937792632555,5.65953534037433e-17,2.33645568170626e-17,4.01425854362758e-17,0.0171037081137703,0.000442397353257081,-0.00893376593214431
7680,15.36,0.140373374597645,-0.28731115789264,-0.146937783294995,4.59701721133854e-17,2.45571792067967e-17,3.78657608740562e-17,0.0171037081137702,0.000442397353257103,-0.00893376593214431
7720,15.44,0.139969179865908,-0.286906967195997,-0.146937787330089,6.08779519850611e-17,-1.19262238973405e-18,3.93429863340677e-17,0.0171037081137703,0.000442397353257096,-0.00893376593214432
7760,15.52,0.139646812302866,-0.28658461377829,-0.146937801475424,6.39679281766448e-17,1.90277481271206e-17,4.11048148643567e-17,0.0171037081137703,0.000442397353257109,-0.00893376593214432
7800,15.6,0.139218711677253,-0.286156498020839,-0.146937786343587,5.44811591673966e-17,1.04625509644851e-17,4.56720165159519e-17,0.0171037081137703,0.000442397353257106,-0.00893376593214433
7840,15.68,0.13880204610502,-0.285739840751166,-0.146937794646146,4.94938291739633e-17,1.29020058525775e-17,4.08879744298596e-17,0.0171037081137702,0.000442397353257089,-0.00893376593214432
7880,15.76,0.138325743492698,-0.285263531921959,-0.146937788429261,4.84096270014778e-17,1.07336015076065e-17,2.67120310246116e-17,0.0171037081137703,0.000442397353257099,-0.00893376593214432
7920,15.84,0.137848994335987,-0.284786777618073,-0.146937783282086,5.2583805365547e-17,1.46367293285543e-17,3.16587034365767e-17,0.0171037081137703,0.000442397353257078,-0.00893376593214433
7960,15.92,0.137486752607304,-0.284424546031085,-0.146937793423781,5.45353692760209e-17,1.43656787854329e-17,3.97224570944377e-17,0.0171037081137702,0.000442397353257068,-0.00893376593214432
8000,16,0.137100414406665,-0.284038205420238,-0.146937791013573,6.04442711160669e-17,1.38777878078145e-17,2.61563774112128e-17,0.0171037081137703,0.000442397353257088,-0.00893376593214435
8040,16.08,0.136649861798572,-0.283587653717905,-0.146937791919333,6.1853733940298e-17,1.06793913989822e-17,2.88533303152705e-17,0.0171037081137702,0.000442397353257075,-0.00893376593214434
8080,16.16,0.136164723024272,-0.283102510420348,-0.146937787396077,6.91720986045752e-17,1.63985578588433e-17,2.83247817561838e-17,0.0171037081137702,0.000442397353257069,-0.00893376593214434
8120,16.24,0.135728229713807,-0.282666007816266,-0.146937778102459,6.10405823109339e-17,6.45100292628875e-18,2.8961750532519e-17,0.0171037081137702,0.000442397353257083,-0.00893376593214434
8160,16.32,0.13539114102163,-0.282328924787292,-0.146937783765662,5.73542949244832e-17,1.54227759036063e-17,4.56313589344837e-17,0.0171037081137702,0.000442397353257061,-0.00893376593214433
8200,16.4,0.135059243910697,-0.281997028152205,-0.146937784241508,5.86553375314658e-17,1.4772254600115e-17,3.50332826984379e-17,0.0171037081137702,0.00044239735325708,-0.00893376593214433
8240,16.48,0.134768538715903,-0.281706329101715,-0.146937790385812,5.19874941706799e-17,2.99510850149121e-18,3.09539720244612e-17,0.0171037081137702,0.000442397353257088,-0.00893376593214433
8280,16.56,0.134509804309053,-0.281447586237536,-0.146937781928483,4.7867525915235e-17,1.12079399580689e-17,4.06982390496746e-17,0.0171037081137702,0.000442397353257075,-0.00893376593214433
8320,16.64,0.134318564372707,-0.281256344134068,-0.146937779761361,5.8113236445223e-17,1.29426634340457e-17,3.64698505769812e-17,0.0171037081137702,0.00044239735325708,-0.00893376593214433
8360,16.72,0.134215617882724,-0.281153403539439,-0.146937785656715,6.05526913333154e-17,1.86143960488605e-17,3.82858892158944e-17,0.0171037081137702,0.000442397353257092,-0.00893376593214434
8400,16.8,0.13418981242464,-0.281127595388702,-0.146937782964062,7.09610321891763e-17,1.35118695746006e-17,3.51010453342182e-17,0.0171037081137702,0.000442397353257084,-0.00893376593214434
8440,16.88,0.134272942164532,-0.281210736945796,-0.146937794781263,5.49148400363908e-17,1.21447583977322e-17,4.00070601647151e-17,0.0171037081137702,0.000442397353257086,-0.00893376593214434
8480,16.96,0.13433189537464,-0.281269680088288,-0.146937784713648,6.17453137230495e-17,1.19804340059648e-17,3.38000027272356e-17,0.0171037081137702,0.000442397353257086,-0.00893376593214435
8520,17.04,0.134395972271865,-0.281333770352837,-0.146937798080973,4.98732999343332e-17,1.71642756431611e-17,4.42964350096109e-17,0.0171037081137702,0.000442397353257067,-0.00893376593214432
8560,17.12,0.134382697914497,-0.281320485565736,-0.146937787651239,4.60785923306339e-17,1.08487979884331e-17,4.22161220911543e-17,0.0171037081137703,0.000442397353257067,-0.00893376593214433
8600,17.2,0.134349918796621,-0.281287698339171,-0.14693777954255,5.68664039468647e-17,4.72983197746801e-18,5.32207741418822e-17,0.0171037081137702,0.000442397353257071,-0.00893376593214433
8640,17.28,0.134368926871468,-0.281306717834966,-0.146937790963498,5.61616725347491e-17,4.83825219471656e-18,4.04204122429752e-17,0.0171037081137702,0.00044239735325706,-0.00893376593214432
8680,17.36,0.134398353535179,-0.281336134259797,-0.146937780724619,4.93854089567147e-17,1.32679240857914e-17,4.21178662692728e-17,0.0171037081137702,0.000442397353257063,-0.00893376593214434
8720,17.44,0.13447638137686,-0.281414170998289,-0.146937789621429,5.28006458000441e-17,1.79706510089472e-17,3.3777979870607e-17,0.0171037081137702,0.000442397353257057,-0.00893376593214431
8760,17.52,0.134538908978018,-0.281476701199756,-0.146937792221739,5.6920614055489e-17,1.21430643318376e-17,4.41365575408166e-17,0.0171037081137703,0.000442397353257029,-0.00893376593214432
8800,17.6,0.134554303643744,-0.281492088953821,-0.146937785310077,5.12827627585644e-17,6.28837260041593e-18,2.50433761185206e-17,0.0171037081137702,0.000442397353257039,-0.00893376593214431
8840,17.68,0.134611014467717,-0.281548799732116,-0.146937785264399,5.03611909119517e-17,1.78351257373865e-17,4.34697308530907e-17,0.0171037081137702,0.000442397353257061,-0.00893376593214433
8880,17.76,0.134694064191919,-0.281631858587507,-0.146937794395587,5.18519688991192e-17,1.42843636224965e-17,4.00612702733394e-17,0.0171037081137702,0.000442397353257038,-0.00893376593214431
8920,17.84,0.134720165546249,-0.281657957164973,-0.146937791618724,4.36391374425416e-17,3.79741810913048e-17,3.65681063988627e-17,0.0171037081137702,0.000442397353257056,-0.00893376593214433
8960,17.92,0.134724564507507,-0.281662354385635,-0.146937789878128,4.69459540686223e-17,4.05491612509579e-17,5.57212154021769e-17,0.0171037081137702,0.000442397353257054,-0.00893376593214433
9000,18,0.134702057627292,-0.281639846068929,-0.146937788441637,4.78404208609229e-17,2.60208521396521e-17,5.27532119549978e-17,0.0171037081137702,0.000442397353257048,-0.00893376593214431
9040,18.08,0.134690659459751,-0.281628446055942,-0.146937786596191,3.43149987591662e-17,4.20128341838133e-17,4.77591056979865e-17,0.0171037081137702,0.000442397353257054,-0.00893376593214431
9080,18.16,0.134731242515187,-0.281669036414415,-0.146937793899228,2.82434665932474e-17,4.34222970080445e-17,4.99749438880037e-17,0.0171037081137702,0.000442397353257052,-0.00893376593214433
9120,18.24,0.134721467379947,-0.281659254909368,-0.146937787529421,2.24429849704499e-17,3.45860493022876e-17,4.57126740974201e-17,0.0171037081137703,0.000442397353257052,-0.00893376593214432
9160,18.32,0.134701702473337,-0.281639495942563,-0.146937793469226,2.6007299612496e-17,3.93023287525995e-17,5.44066202680382e-17,0.0171037081137702,0.000442397353257054,-0.00893376593214434
9200,18.4,0.134656885381677,-0.28159467200108,-0.146937786619403,2.80401786859064e-17,3.46944695195361e-17,4.96700120269922e-17,0.0171037081137702,0.000442397353257079,-0.00893376593214434
9240,18.48,0.134667363983683,-0.281605151623839,-0.146937787640156,3.32172440595246e-17,2.78639958328775e-17,4.5699121570264e-17,0.0171037081137702,0.000442397353257094,-0.00893376593214434
9280,18.56,0.134648459531366,-0.281586253340285,-0.146937793808919,3.24447500116287e-17,2.66713734431434e-17,4.78268683337668e-17,0.0171037081137702,0.000442397353257081,-0.00893376593214434
9320,18.64,0.134511185243472,-0.28144897856384,-0.146937793320368,2.47062570055134e-17,4.34765071166687e-17,4.45607092891542e-17,0.0171037081137702,0.00044239735325708,-0.00893376593214435
9360,18.72,0.13435672352691,-0.281294514829266,-0.146937791302356,3.96784113811804e-17,2.68882138776405e-17,3.96411419315013e-17,0.0171037081137702,0.000442397353257088,-0.00893376593214435
9400,18.8,0.134198171814532,-0.281135953977837,-0.146937782163305,3.56262057615159e-17,2.24971950790742e-17,4.45471567619982e-17,0.0171037081137702,0.000442397353257084,-0.00893376593214435
9440,18.88,0.134109587030941,-0.281047371498617,-0.146937784467676,4.28192095495994e-17,3.18755438710738e-17,4.057626630527e-17,0.0171037081137702,0.000442397353257086,-0.00893376593214435
9480,18.96,0.134068010812088,-0.281005799381881,-0.146937788569793,3.02729575348687e-17,1.94614289961148e-17,4.00748228004955e-17,0.0171037081137702,0.000442397353257081,-0.00893376593214435
9520,19.04,0.134015796278594,-0.280953580168996,-0.146937783890402,2.81011650581087e-17,2.66713734431434e-17,3.54940686217442e-17,0.0171037081137703,0.000442397353257096,-0.00893376593214436
9560,19.12,0.134016541916772,-0.280954334156642,-0.14693779223987,4.11183673915128e-17,2.82976767018717e-17,4.43845264361253e-17,0.0171037081137702,0.000442397353257087,-0.00893376593214438
9600,19.2,0.133992989206631,-0.280930777617649,-0.146937788411017,2.99781900692242e-17,2.52619106189123e-17,4.20263867109694e-17,0.0171037081137702,0.000442397353257087,-0.00893376593214437
9640,19.28,0.133947009498285,-0.280884791597408,-0.146937782099123,3.35018471298021e-17,7.48099499014998e-18,3.74998426408424e-17,0.0171037081137702,0.000442397353257077,-0.00893376593214438
9680,19.36,0.134001165045785,-0.280938949967033,-0.146937784921249,2.63190077370856e-17,1.88651178012478e-17,4.64987206724721e-17,0.0171037081137702,0.000442397353257089,-0.00893376593214436
9720,19.44,0.13415148619977,-0.281089281336034,-0.146937795136264,3.06287113727155e-17,2.25514051876985e-17,4.68646389056859e-17,0.0171037081137702,0.000442397353257088,-0.00893376593214436
9760,19.52,0.134228938942042,-0.281166721719971,-0.146937782777929,3.16044933279525e-17,2.30935062739412e-17,5.16757860460904e-17,0.0171037081137703,0.000442397353257086,-0.00893376593214435
9800,19.6,0.134311564151099,-0.281249351064261,-0.146937786913161,3.24447500116287e-17,1.85398571495021e-17,4.450649918053e-17,0.0171037081137702,0.000442397353257107,-0.00893376593214436
9840,19.68,0.134433909425169,-0.281371697887601,-0.146937788462431,3.85162821775475e-17,1.85398571495021e-17,4.89517280877205e-17,0.0171037081137702,0.000442397353257099,-0.00893376593214436
9880,19.76,0.134550935533107,-0.281488727163692,-0.146937791630585,3.01950305037213e-17,2.47198095326695e-17,5.03611909119517e-17,0.0171037081137702,0.000442397353257094,-0.00893376593214435
9920,19.84,0.134636826662763,-0.281574617889995,-0.146937791227232,3.63207727782644e-17,2.87313575708659e-17,4.90330432506569e-17,0.0171037081137702,0.000442397353257105,-0.00893376593214435
9960,19.92,0.13474095108339,-0.281678735032139,-0.146937783948749,3.55076211489003e-17,1.25767452008319e-17,4.61328024392582e-17,0.0171037081137702,0.000442397353257118,-0.00893376593214434
10000,20,0.134927986695995,-0.28186577326809,-0.146937786572095,3.13876528934554e-17,1.88651178012478e-17,4.36662424968537e-17,0.0171037081137702,0.000442397353257118,-0.00893376593214435
