step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
12640,63.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12660,63.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12680,63.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12700,63.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12720,63.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12740,63.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12760,63.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12780,63.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12800,64,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12820,64.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12840,64.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12860,64.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12880,64.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12900,64.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12920,64.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12940,64.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12960,64.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
12980,64.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
13000,65,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
13020,65.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
13040,65.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
13060,65.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13080,65.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13100,65.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13120,65.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13140,65.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13160,65.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13180,65.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13200,66,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13220,66.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13240,66.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13260,66.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13280,66.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13300,66.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13320,66.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13340,66.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13360,66.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13380,66.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13400,67,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13420,67.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13440,67.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13460,67.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13480,67.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13500,67.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13520,67.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13540,67.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13560,67.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13580,67.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13600,68,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13620,68.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13640,68.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13660,68.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
13680,68.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13700,68.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13720,68.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13740,68.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13760,68.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13780,68.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13800,69,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13820,69.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13840,69.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13860,69.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13880,69.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13900,69.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13920,69.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13940,69.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13960,69.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
13980,69.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
14000,70,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14020,70.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14040,70.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14060,70.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14080,70.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14100,70.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14120,70.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14140,70.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14160,70.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14180,70.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14200,71,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14220,71.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14240,71.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14260,71.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14280,71.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14300,71.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14320,71.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14340,71.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14360,71.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14380,71.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14400,72,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14420,72.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14440,72.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14460,72.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14480,72.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14500,72.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14520,72.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14540,72.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14560,72.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14580,72.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
14600,73,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14620,73.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14640,73.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14660,73.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14680,73.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14700,73.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14720,73.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14740,73.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14760,73.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14780,73.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14800,74,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14820,74.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14840,74.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14860,74.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14880,74.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14900,74.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14920,74.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14940,74.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14960,74.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
14980,74.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15000,75,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15020,75.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15040,75.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15060,75.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15080,75.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15100,75.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15120,75.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15140,75.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15160,75.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15180,75.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15200,76,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15220,76.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15240,76.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15260,76.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15280,76.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15300,76.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15320,76.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15340,76.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15360,76.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15380,76.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15400,77,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15420,77.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15440,77.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15460,77.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15480,77.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15500,77.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15520,77.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15540,77.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15560,77.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
15580,77.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15600,78,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15620,78.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15640,78.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15660,78.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15680,78.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15700,78.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15720,78.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15740,78.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15760,78.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15780,78.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15800,79,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15820,79.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15840,79.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15860,79.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15880,79.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15900,79.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15920,79.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15940,79.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15960,79.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
15980,79.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16000,80,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16020,80.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16040,80.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16060,80.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16080,80.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16100,80.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16120,80.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16140,80.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16160,80.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16180,80.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16200,81,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16220,81.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16240,81.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16260,81.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16280,81.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16300,81.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16320,81.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16340,81.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16360,81.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16380,81.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16400,82,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16420,82.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16440,82.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16460,82.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16480,82.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
16500,82.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16520,82.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16540,82.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16560,82.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16580,82.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16600,83,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16620,83.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16640,83.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16660,83.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16680,83.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16700,83.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16720,83.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16740,83.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16760,83.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16780,83.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16800,84,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16820,84.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16840,84.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16860,84.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16880,84.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16900,84.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16920,84.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16940,84.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16960,84.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
16980,84.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17000,85,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17020,85.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17040,85.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17060,85.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17080,85.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17100,85.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
17120,85.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17140,85.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17160,85.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17180,85.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17200,86,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17220,86.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17240,86.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17260,86.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17280,86.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17300,86.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17320,86.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17340,86.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17360,86.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17380,86.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17400,87,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17420,87.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17440,87.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17460,87.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17480,87.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17500,87.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17520,87.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17540,87.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17560,87.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17580,87.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17600,88,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17620,88.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17640,88.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17660,88.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17680,88.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17700,88.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17720,88.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17740,88.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17760,88.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17780,88.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17800,89,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17820,89.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17840,89.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17860,89.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17880,89.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17900,89.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17920,89.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17940,89.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17960,89.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
17980,89.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
18000,90,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
18020,90.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
18040,90.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
18060,90.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
18080,90.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18100,90.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18120,90.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18140,90.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18160,90.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18180,90.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18200,91,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18220,91.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18240,91.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18260,91.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18280,91.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18300,91.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18320,91.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18340,91.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18360,91.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18380,91.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18400,92,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18420,92.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18440,92.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18460,92.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18480,92.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18500,92.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18520,92.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18540,92.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18560,92.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18580,92.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18600,93,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18620,93.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18640,93.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18660,93.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18680,93.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
18700,93.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18720,93.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18740,93.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18760,93.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18780,93.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18800,94,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18820,94.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18840,94.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18860,94.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18880,94.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18900,94.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18920,94.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18940,94.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
