step,time,kinetic,potential,total,Px,Py
14950,29.9,0.254154,-0.276876,-0.0227214,-0.000881435,-0.000685489
15000,30,0.255452,-0.278174,-0.0227212,-0.000856374,-0.000683732
15050,30.1,0.256508,-0.279214,-0.0227057,-0.000848552,-0.000690548
15100,30.2,0.257077,-0.279774,-0.0226971,-0.000887898,-0.000658991
15150,30.3,0.257702,-0.28042,-0.0227182,-0.000842014,-0.000641457
15200,30.4,0.258401,-0.28112,-0.0227195,-0.000810282,-0.000620363
15250,30.5,0.259097,-0.281812,-0.0227153,-0.000776393,-0.000597096
15300,30.6,0.259463,-0.28219,-0.0227263,-0.000773385,-0.000591359
15350,30.7,0.258811,-0.281528,-0.022717,-0.000781166,-0.000619593
15400,30.8,0.257668,-0.280373,-0.0227051,-0.000764911,-0.000621053
15450,30.9,0.255789,-0.278494,-0.0227048,-0.000765609,-0.000622116
15500,31,0.253093,-0.275792,-0.0226991,-0.000767724,-0.000606304
15550,31.1,0.250723,-0.273419,-0.0226961,-0.000788741,-0.000603353
15600,31.2,0.248325,-0.27102,-0.0226947,-0.00084111,-0.000601033
15650,31.3,0.246129,-0.268831,-0.0227017,-0.000841735,-0.000613357
15700,31.4,0.24445,-0.267143,-0.0226927,-0.000845475,-0.000617742
15750,31.5,0.243271,-0.265975,-0.0227044,-0.000871761,-0.000598623
15800,31.6,0.243163,-0.265876,-0.0227122,-0.000894749,-0.000576845
15850,31.7,0.243684,-0.266407,-0.0227225,-0.000908344,-0.000563777
15900,31.8,0.244553,-0.267284,-0.0227313,-0.000905088,-0.000571538
15950,31.9,0.24538,-0.268112,-0.0227312,-0.000911873,-0.000591366
16000,32,0.245648,-0.268381,-0.0227331,-0.000958639,-0.000587815
16050,32.1,0.246331,-0.269076,-0.0227443,-0.000963904,-0.000579519
16100,32.2,0.247478,-0.270241,-0.022763,-0.000989359,-0.000600797
16150,32.3,0.24933,-0.27209,-0.0227595,-0.000992262,-0.00061814
16200,32.4,0.251625,-0.274374,-0.0227496,-0.000982224,-0.000614333
16250,32.5,0.253995,-0.276742,-0.0227476,-0.00100018,-0.000621419
16300,32.6,0.256293,-0.279058,-0.0227649,-0.000991615,-0.000616551
16350,32.7,0.258437,-0.281219,-0.022782,-0.00100561,-0.000601502
16400,32.8,0.260055,-0.282841,-0.0227859,-0.000984083,-0.000595861
16450,32.9,0.259687,-0.282474,-0.0227872,-0.000978217,-0.000598357
16500,33,0.257489,-0.280306,-0.0228168,-0.000967323,-0.000605978
16550,33.1,0.254388,-0.27722,-0.0228318,-0.000977533,-0.0006132
16600,33.2,0.251044,-0.273881,-0.0228374,-0.00096443,-0.000604717
16650,33.3,0.248397,-0.271232,-0.022835,-0.000941794,-0.000606439
16700,33.4,0.246461,-0.269273,-0.0228119,-0.00097122,-0.000606886
16750,33.5,0.244628,-0.267408,-0.0227807,-0.000956938,-0.000623755
16800,33.6,0.243205,-0.265988,-0.0227835,-0.000966115,-0.000631859
16850,33.7,0.241884,-0.264676,-0.0227916,-0.000973802,-0.000615061
16900,33.8,0.240825,-0.263637,-0.022812,-0.000968253,-0.000627203
16950,33.9,0.240915,-0.263737,-0.0228223,-0.000930811,-0.000637448
17000,34,0.241219,-0.264047,-0.0228271,-0.000919441,-0.000631059
17050,34.1,0.241574,-0.264397,-0.0228226,-0.000912022,-0.000630982
17100,34.2,0.241621,-0.264448,-0.0228265,-0.000935468,-0.000667745
17150,34.3,0.241716,-0.264551,-0.0228353,-0.000872799,-0.000668878
17200,34.4,0.242046,-0.264884,-0.0228379,-0.000875422,-0.000688986
17250,34.5,0.242829,-0.265666,-0.0228372,-0.000855956,-0.000687433
17300,34.6,0.244153,-0.266996,-0.0228429,-0.000855177,-0.000689144
17350,34.7,0.246186,-0.269033,-0.0228467,-0.000830942,-0.000723236
17400,34.8,0.248246,-0.271097,-0.0228512,-0.000812403,-0.000709192
17450,34.9,0.250249,-0.2731,-0.0228503,-0.00078044,-0.000712182
17500,35,0.252213,-0.275058,-0.0228451,-0.000744068,-0.000717922
17550,35.1,0.253744,-0.276606,-0.0228617,-0.000751252,-0.00069378
17600,35.2,0.255705,-0.278569,-0.0228644,-0.000743755,-0.000714794
17650,35.3,0.257458,-0.280316,-0.0228572,-0.000765677,-0.000718324
17700,35.4,0.258492,-0.281347,-0.0228554,-0.000786496,-0.000723429
17750,35.5,0.258799,-0.281656,-0.0228576,-0.00078379,-0.00072569
17800,35.6,0.258118,-0.280978,-0.02286,-0.000791954,-0.000747574
17850,35.7,0.256644,-0.279506,-0.0228619,-0.000791463,-0.000790594
