step,time,kinetic,potential,total,Px,Py
5420,10.84,0.218834,-0.239097,-0.0202632,-2.68882e-17,-2.60209e-17
5440,10.88,0.221913,-0.242176,-0.0202632,-1.19262e-17,-3.75134e-17
5460,10.92,0.224981,-0.245245,-0.0202632,-2.2443e-17,-2.90566e-17
5480,10.96,0.228041,-0.248305,-0.0202632,-1.92988e-17,-4.90059e-17
5500,11,0.231084,-0.251347,-0.0202632,-1.69136e-17,-3.68629e-17
5520,11.04,0.234052,-0.254315,-0.0202632,-1.88651e-17,-2.98156e-17
5540,11.08,0.236895,-0.257158,-0.0202632,-1.40946e-17,-3.28513e-17
5560,11.12,0.239586,-0.259849,-0.0202632,-7.58942e-19,-4.98733e-17
5580,11.16,0.242134,-0.262397,-0.0202632,-4.44523e-18,-3.16045e-17
5600,11.2,0.244584,-0.264847,-0.0202632,9.86624e-18,-5.61075e-17
5620,11.24,0.246942,-0.267205,-0.0202632,-1.01915e-17,-3.22279e-17
5640,11.28,0.249213,-0.269476,-0.0202632,-1.53957e-17,-4.08067e-17
5660,11.32,0.251409,-0.271672,-0.0202632,-4.33681e-18,-4.23415e-17
5680,11.36,0.253545,-0.273808,-0.0202632,7.80626e-18,-4.05627e-17
5700,11.4,0.25567,-0.275934,-0.0202632,1.6263e-17,-3.31224e-17
5720,11.44,0.257797,-0.27806,-0.0202632,2.32019e-17,-2.53161e-17
5740,11.48,0.259885,-0.280149,-0.0202632,2.08167e-17,-3.57245e-17
5760,11.52,0.261878,-0.282142,-0.0202632,1.56125e-17,-4.65123e-17
5780,11.56,0.263739,-0.284002,-0.0202632,1.71304e-17,1.84314e-18
5800,11.6,0.265439,-0.285703,-0.0202632,1.53957e-17,-4.11997e-17
5820,11.64,0.266984,-0.287248,-0.0202632,2.71051e-17,-3.59955e-17
5840,11.68,0.268398,-0.288661,-0.0202632,2.49366e-17,-2.77556e-17
5860,11.72,0.269723,-0.289986,-0.0202632,1.92988e-17,-2.97071e-17
5880,11.76,0.27094,-0.291204,-0.0202632,3.25261e-18,-3.51282e-17
5900,11.8,0.27201,-0.292273,-0.0202632,4.33681e-18,-8.0231e-18
5920,11.84,0.272957,-0.29322,-0.0202632,6.93889e-18,-1.38778e-17
5940,11.88,0.273816,-0.29408,-0.0202632,5.85469e-18,-1.92988e-17
5960,11.92,0.2746,-0.294863,-0.0202632,1.95156e-18,-5.24754e-17
5980,11.96,0.275304,-0.295567,-0.0202632,6.28837e-18,-3.81639e-17
6000,12,0.275905,-0.296168,-0.0202632,-8.67362e-19,-1.10589e-17
6020,12.04,0.276374,-0.296637,-0.0202632,2.1684e-18,-4.22839e-17
6040,12.08,0.27669,-0.296954,-0.0202632,-1.99493e-17,-1.32273e-17
6060,12.12,0.276847,-0.29711,-0.0202632,-1.04083e-17,-3.05745e-17
6080,12.16,0.27685,-0.297113,-0.0202633,6.07153e-18,-1.99493e-17
6100,12.2,0.276599,-0.296862,-0.0202633,4.77049e-18,-4.11997e-17
6120,12.24,0.276018,-0.296282,-0.0202633,4.22839e-18,-3.14419e-17
6140,12.28,0.275172,-0.295435,-0.0202633,2.15756e-17,-4.70544e-17
6160,12.32,0.274077,-0.29434,-0.0202633,3.57787e-18,-1.51788e-17
6180,12.36,0.272766,-0.293029,-0.0202632,-2.14672e-17,-7.15573e-18
6200,12.4,0.271252,-0.291515,-0.0202632,1.38236e-17,-2.90566e-17
6220,12.44,0.269553,-0.289816,-0.0202632,2.79182e-18,-6.28837e-18
6240,12.48,0.267716,-0.28798,-0.0202632,6.43745e-18,4.98733e-18
6260,12.52,0.265773,-0.286036,-0.0202632,9.68667e-18,-4.98733e-18
6280,12.56,0.263773,-0.284036,-0.0202632,3.64427e-17,-1.12757e-17
6300,12.6,0.261755,-0.282019,-0.0202632,-1.37152e-17,6.72205e-18
6320,12.64,0.259774,-0.280038,-0.0202632,2.26056e-17,1.40946e-17
6340,12.68,0.257867,-0.27813,-0.0202632,2.09793e-17,-1.64799e-17
6360,12.72,0.256039,-0.276302,-0.0202632,-3.14419e-18,-3.46945e-18
6380,12.76,0.254307,-0.274571,-0.0202632,-1.92988e-17,1.38778e-17
6400,12.8,0.252671,-0.272935,-0.0202632,-1.84314e-17,-5.63785e-18
6420,12.84,0.251084,-0.271348,-0.0202632,-9.97466e-18,3.36103e-18
6440,12.88,0.249528,-0.269791,-0.0202632,1.40946e-18,-3.46945e-18
6460,12.92,0.247977,-0.268241,-0.0202632,-1.84314e-17,1.35525e-17
6480,12.96,0.246398,-0.266661,-0.0202632,-6.07153e-18,1.26852e-17
6500,13,0.244774,-0.265037,-0.0202632,-2.38524e-17,5.52943e-18
6520,13.04,0.243106,-0.263369,-0.0202632,-2.43945e-17,4.98733e-18
6540,13.08,0.241416,-0.261679,-0.0202632,-2.92735e-17,-1.84314e-18
6560,13.12,0.239698,-0.259961,-0.0202632,-5.22585e-17,8.13152e-19
6580,13.16,0.23795,-0.258213,-0.0202632,-3.27429e-17,9.6494e-18
6600,13.2,0.236178,-0.256441,-0.0202632,-2.5804e-17,-2.19551e-18
6620,13.24,0.2344,-0.254663,-0.0202632,-3.29597e-17,1.44605e-17
