step,time,kinetic,potential,total,Px,Py
3620,18.1,0.499987,0.69316,1.19315,0,0
3640,18.2,0.499987,0.69316,1.19315,0,0
3660,18.3,0.499987,0.69316,1.19315,0,0
3680,18.4,0.499987,0.69316,1.19315,0,0
3700,18.5,0.499987,0.69316,1.19315,0,0
3720,18.6,0.499987,0.69316,1.19315,0,0
3740,18.7,0.499987,0.69316,1.19315,0,0
3760,18.8,0.499987,0.69316,1.19315,0,0
3780,18.9,0.499987,0.69316,1.19315,0,0
3800,19,0.499987,0.69316,1.19315,0,0
3820,19.1,0.499987,0.69316,1.19315,0,0
3840,19.2,0.499987,0.69316,1.19315,0,0
3860,19.3,0.499987,0.69316,1.19315,0,0
3880,19.4,0.499987,0.69316,1.19315,0,0
3900,19.5,0.499987,0.69316,1.19315,0,0
3920,19.6,0.499987,0.69316,1.19315,0,0
3940,19.7,0.499987,0.69316,1.19315,0,0
3960,19.8,0.499987,0.69316,1.19315,0,0
3980,19.9,0.499987,0.69316,1.19315,0,0
4000,20,0.499987,0.693161,1.19315,0,0
4020,20.1,0.499986,0.693161,1.19315,0,0
4040,20.2,0.499986,0.693161,1.19315,0,0
4060,20.3,0.499986,0.693161,1.19315,0,0
4080,20.4,0.499986,0.693161,1.19315,0,0
4100,20.5,0.499986,0.693161,1.19315,0,0
4120,20.6,0.499986,0.693162,1.19315,0,0
4140,20.7,0.499986,0.693162,1.19315,0,0
4160,20.8,0.499985,0.693162,1.19315,0,0
4180,20.9,0.499985,0.693162,1.19315,0,0
4200,21,0.499985,0.693162,1.19315,0,0
4220,21.1,0.499985,0.693162,1.19315,0,0
4240,21.2,0.499985,0.693162,1.19315,0,0
4260,21.3,0.499985,0.693162,1.19315,0,0
4280,21.4,0.499985,0.693163,1.19315,0,0
4300,21.5,0.499985,0.693163,1.19315,0,0
4320,21.6,0.499984,0.693163,1.19315,0,0
4340,21.7,0.499984,0.693163,1.19315,0,0
4360,21.8,0.499984,0.693163,1.19315,0,0
4380,21.9,0.499984,0.693163,1.19315,0,0
4400,22,0.499984,0.693163,1.19315,0,0
4420,22.1,0.499984,0.693163,1.19315,0,0
4440,22.2,0.499984,0.693163,1.19315,0,0
4460,22.3,0.499984,0.693163,1.19315,0,0
4480,22.4,0.499985,0.693163,1.19315,0,0
4500,22.5,0.499985,0.693163,1.19315,0,0
4520,22.6,0.499985,0.693163,1.19315,0,0
4540,22.7,0.499985,0.693162,1.19315,0,0
4560,22.8,0.499985,0.693162,1.19315,0,0
4580,22.9,0.499985,0.693162,1.19315,0,0
4600,23,0.499985,0.693162,1.19315,0,0
4620,23.1,0.499985,0.693162,1.19315,0,0
4640,23.2,0.499985,0.693162,1.19315,0,0
4660,23.3,0.499986,0.693162,1.19315,0,0
4680,23.4,0.499986,0.693161,1.19315,0,0
4700,23.5,0.499986,0.693161,1.19315,0,0
4720,23.6,0.499986,0.693161,1.19315,0,0
4740,23.7,0.499986,0.693161,1.19315,0,0
4760,23.8,0.499986,0.693161,1.19315,0,0
4780,23.9,0.499986,0.693161,1.19315,0,0
4800,24,0.499987,0.693161,1.19315,0,0
4820,24.1,0.499987,0.69316,1.19315,0,0
4840,24.2,0.499987,0.69316,1.19315,0,0
4860,24.3,0.499987,0.69316,1.19315,0,0
4880,24.4,0.499987,0.69316,1.19315,0,0
4900,24.5,0.499987,0.69316,1.19315,0,0
4920,24.6,0.499987,0.69316,1.19315,0,0
4940,24.7,0.499987,0.69316,1.19315,0,0
4960,24.8,0.499987,0.69316,1.19315,0,0
4980,24.9,0.499987,0.69316,1.19315,0,0
5000,25,0.499987,0.69316,1.19315,0,0
5020,25.1,0.499987,0.69316,1.19315,0,0
5040,25.2,0.499987,0.69316,1.19315,0,0
5060,25.3,0.499987,0.69316,1.19315,0,0
5080,25.4,0.499987,0.69316,1.19315,0,0
5100,25.5,0.499987,0.69316,1.19315,0,0
5120,25.6,0.499987,0.69316,1.19315,0,0
5140,25.7,0.499987,0.69316,1.19315,0,0
5160,25.8,0.499987,0.69316,1.19315,0,0
5180,25.9,0.499987,0.69316,1.19315,0,0
5200,26,0.499987,0.69316,1.19315,0,0
5220,26.1,0.499987,0.69316,1.19315,0,0
5240,26.2,0.499987,0.69316,1.19315,0,0
5260,26.3,0.499987,0.693161,1.19315,0,0
5280,26.4,0.499986,0.693161,1.19315,0,0
5300,26.5,0.499986,0.693161,1.19315,0,0
5320,26.6,0.499986,0.693161,1.19315,0,0
5340,26.7,0.499986,0.693161,1.19315,0,0
5360,26.8,0.499986,0.693161,1.19315,0,0
5380,26.9,0.499986,0.693162,1.19315,0,0
5400,27,0.499985,0.693162,1.19315,0,0
5420,27.1,0.499985,0.693162,1.19315,0,0
5440,27.2,0.499985,0.693162,1.19315,0,0
5460,27.3,0.499985,0.693162,1.19315,0,0
5480,27.4,0.499985,0.693162,1.19315,0,0
