step,time,kinetic,potential,total,Px,Py
12450,24.9,0.251654,-0.270627,-0.0189737,-0.000193056,-2.2103e-05
12500,25,0.250631,-0.269597,-0.0189661,-0.00019521,-2.44225e-05
12550,25.1,0.249186,-0.268161,-0.0189752,-0.000197898,-4.16058e-05
12600,25.2,0.247432,-0.266421,-0.0189897,-0.000211682,-5.19773e-05
12650,25.3,0.245451,-0.264452,-0.0190012,-0.0002189,-4.81555e-05
12700,25.4,0.243483,-0.262487,-0.0190038,-0.000225217,-1.64195e-05
12750,25.5,0.241842,-0.260854,-0.0190113,-0.00021294,-3.0836e-05
12800,25.6,0.240254,-0.259272,-0.0190181,-0.000201711,-4.3381e-05
12850,25.7,0.238354,-0.257392,-0.0190375,-0.000232814,-5.62664e-05
12900,25.8,0.23637,-0.255414,-0.0190442,-0.000225828,-5.24124e-05
12950,25.9,0.234854,-0.253896,-0.0190415,-0.000189813,-4.39778e-05
13000,26,0.23417,-0.253206,-0.0190363,-0.0001878,-5.07967e-05
13050,26.1,0.234123,-0.253171,-0.0190484,-0.000197507,-6.82489e-05
13100,26.2,0.234545,-0.253594,-0.0190491,-0.000223446,-9.44006e-05
13150,26.3,0.2351,-0.254148,-0.0190476,-0.00023023,-0.00012633
13200,26.4,0.235684,-0.254731,-0.0190461,-0.0002182,-0.000135835
13250,26.5,0.236562,-0.255598,-0.019036,-0.000209938,-0.000123605
13300,26.6,0.237528,-0.25657,-0.0190418,-0.000193629,-0.000121356
13350,26.7,0.238239,-0.25726,-0.0190201,-0.000202445,-0.000110248
13400,26.8,0.238923,-0.257935,-0.0190122,-0.000239035,-0.000129189
13450,26.9,0.239877,-0.258885,-0.0190081,-0.000265781,-0.000122733
13500,27,0.241107,-0.260124,-0.0190165,-0.000259847,-0.000127581
13550,27.1,0.242568,-0.261598,-0.01903,-0.000258139,-0.000137498
13600,27.2,0.244246,-0.263283,-0.0190367,-0.000268957,-0.000146444
13650,27.3,0.245773,-0.26483,-0.0190575,-0.0002629,-0.000149424
13700,27.4,0.246855,-0.265945,-0.0190905,-0.000255517,-0.000167529
13750,27.5,0.247543,-0.266643,-0.0191003,-0.000243678,-0.000177285
13800,27.6,0.247873,-0.266972,-0.0190996,-0.000259356,-0.000184412
13850,27.7,0.24808,-0.267184,-0.0191037,-0.000283392,-0.000186793
13900,27.8,0.248413,-0.267505,-0.0190914,-0.000296039,-0.000189675
13950,27.9,0.248767,-0.267858,-0.0190903,-0.000302702,-0.000204802
14000,28,0.249046,-0.268131,-0.0190856,-0.000299834,-0.000179952
14050,28.1,0.249226,-0.268303,-0.0190768,-0.000278903,-0.000186343
14100,28.2,0.249351,-0.268421,-0.0190696,-0.000273446,-0.000194276
14150,28.3,0.249212,-0.268296,-0.0190843,-0.0002625,-0.000199919
14200,28.4,0.248975,-0.268064,-0.0190886,-0.00026744,-0.00019439
14250,28.5,0.248706,-0.267797,-0.0190911,-0.000280924,-0.000177571
14300,28.6,0.248265,-0.267377,-0.0191118,-0.000275066,-0.000156151
14350,28.7,0.247582,-0.266722,-0.0191403,-0.000275497,-0.000149926
14400,28.8,0.246506,-0.265636,-0.0191304,-0.0002754,-0.000163758
14450,28.9,0.245181,-0.264314,-0.0191333,-0.000273177,-0.000155377
14500,29,0.243883,-0.263025,-0.0191419,-0.000293507,-0.000177396
14550,29.1,0.242767,-0.261911,-0.0191437,-0.000267085,-0.000186464
14600,29.2,0.241954,-0.261082,-0.0191276,-0.000263371,-0.000175776
14650,29.3,0.241414,-0.260519,-0.0191042,-0.000247208,-0.000156261
14700,29.4,0.240829,-0.259924,-0.0190956,-0.000255975,-0.00011469
14750,29.5,0.239943,-0.259037,-0.0190946,-0.000289473,-0.000103495
14800,29.6,0.238985,-0.258077,-0.0190928,-0.000309278,-8.58186e-05
14850,29.7,0.238113,-0.257205,-0.0190922,-0.000322422,-4.72095e-05
14900,29.8,0.237143,-0.256243,-0.0191002,-0.000325842,-6.96339e-05
14950,29.9,0.236281,-0.255382,-0.0191005,-0.000321099,-9.08388e-05
15000,30,0.235704,-0.254796,-0.0190921,-0.000330097,-0.000101324
15050,30.1,0.235781,-0.254858,-0.0190774,-0.000344415,-9.74047e-05
15100,30.2,0.236461,-0.255532,-0.0190708,-0.000372511,-8.20867e-05
15150,30.3,0.237702,-0.256754,-0.0190521,-0.000362498,-8.08772e-05
15200,30.4,0.239599,-0.258653,-0.0190545,-0.000355867,-9.0764e-05
15250,30.5,0.242063,-0.261104,-0.019041,-0.000359595,-9.06626e-05
15300,30.6,0.245027,-0.264051,-0.0190234,-0.000371355,-9.89382e-05
15350,30.7,0.248213,-0.267215,-0.0190026,-0.000386506,-0.000101019
15400,30.8,0.251085,-0.270078,-0.0189925,-0.000393871,-8.88895e-05
15450,30.9,0.253114,-0.272099,-0.0189848,-0.000390552,-6.96373e-05
15500,31,0.253839,-0.272824,-0.0189847,-0.000397845,-5.9008e-05
15550,31.1,0.253466,-0.272446,-0.0189799,-0.000394326,-5.17049e-05
15600,31.2,0.252516,-0.271491,-0.0189747,-0.000399746,-4.05637e-05
15650,31.3,0.251194,-0.270164,-0.0189698,-0.000368779,-3.5054e-05
15700,31.4,0.24965,-0.268641,-0.0189913,-0.000345091,-4.34152e-05
15750,31.5,0.247976,-0.26697,-0.0189944,-0.000349734,-4.06756e-05
15800,31.6,0.246294,-0.265286,-0.0189921,-0.000359355,-6.36781e-05
15850,31.7,0.244539,-0.263535,-0.0189959,-0.000376854,-0.000105051
15900,31.8,0.24279,-0.261787,-0.0189973,-0.00038299,-0.000103531
15950,31.9,0.241198,-0.260209,-0.0190115,-0.000369587,-9.38374e-05
16000,32,0.239836,-0.258857,-0.0190208,-0.000357069,-9.66748e-05
16050,32.1,0.238655,-0.257685,-0.01903,-0.000346686,-9.4687e-05
16100,32.2,0.237988,-0.257036,-0.0190487,-0.000350504,-0.000103777
16150,32.3,0.237622,-0.256664,-0.0190422,-0.000354984,-0.000112255
16200,32.4,0.237569,-0.256603,-0.0190338,-0.000361198,-0.000144696
16250,32.5,0.237722,-0.256754,-0.0190314,-0.000343876,-0.000173566
16300,32.6,0.238104,-0.257134,-0.0190304,-0.000323173,-0.000156887
