step,time,id,x,y,z,vx,vy,vz
41920,209.6,1,-0.666274,-0.745464,0.0191615,0.185815,-0.177104,-0.429075
41940,209.7,0,0.646867,0.762235,0.0237521,-0.202233,0.158254,0.429018
41940,209.7,1,-0.646867,-0.762235,-0.0237521,0.202233,-0.158254,-0.429018
41960,209.8,0,0.625844,0.777102,0.0666064,-0.218145,0.139009,0.427888
41960,209.8,1,-0.625844,-0.777102,-0.0666064,0.218145,-0.139009,-0.427888
41980,209.9,0,0.603257,0.790025,0.109294,-0.233512,0.119416,0.425689
41980,209.9,1,-0.603257,-0.790025,-0.109294,0.233512,-0.119416,-0.425689
42000,210,0,0.579161,0.800975,0.151709,-0.248295,0.0995241,0.422426
42000,210,1,-0.579161,-0.800975,-0.151709,0.248295,-0.0995241,-0.422426
42020,210.1,0,0.553618,0.809922,0.193744,-0.262457,0.0793838,0.418107
42020,210.1,1,-0.553618,-0.809922,-0.193744,0.262457,-0.0793838,-0.418107
42040,210.2,0,0.526692,0.816845,0.235295,-0.275964,0.0590451,0.412743
42040,210.2,1,-0.526692,-0.816845,-0.235295,0.275964,-0.0590451,-0.412743
42060,210.3,0,0.498448,0.821726,0.276259,-0.288781,0.0385588,0.406347
42060,210.3,1,-0.498448,-0.821726,-0.276259,0.288781,-0.0385588,-0.406347
42080,210.4,0,0.468959,0.824553,0.316531,-0.300876,0.0179761,0.398936
42080,210.4,1,-0.468959,-0.824553,-0.316531,0.300876,-0.0179761,-0.398936
42100,210.5,0,0.438298,0.82532,0.356013,-0.312219,-0.00265148,0.390527
42100,210.5,1,-0.438298,-0.82532,-0.356013,0.312219,0.00265148,-0.390527
42120,210.6,0,0.406542,0.824023,0.394604,-0.322782,-0.0232725,0.381143
42120,210.6,1,-0.406542,-0.824023,-0.394604,0.322782,0.0232725,-0.381143
42140,210.7,0,0.373769,0.820667,0.432209,-0.332538,-0.0438353,0.370805
42140,210.7,1,-0.373769,-0.820667,-0.432209,0.332538,0.0438353,-0.370805
42160,210.8,0,0.340062,0.81526,0.468734,-0.341462,-0.0642885,0.359541
42160,210.8,1,-0.340062,-0.81526,-0.468734,0.341462,0.0642885,-0.359541
42180,210.9,0,0.305505,0.807815,0.504088,-0.349533,-0.0845811,0.347378
42180,210.9,1,-0.305505,-0.807815,-0.504088,0.349533,0.0845811,-0.347378
42200,211,0,0.270184,0.798351,0.538181,-0.356731,-0.104662,0.334347
42200,211,1,-0.270184,-0.798351,-0.538181,0.356731,0.104662,-0.334347
42220,211.1,0,0.234188,0.786891,0.570929,-0.363037,-0.124482,0.320481
42220,211.1,1,-0.234188,-0.786891,-0.570929,0.363037,0.124482,-0.320481
42240,211.2,0,0.197607,0.773465,0.602251,-0.368436,-0.14399,0.305813
42240,211.2,1,-0.197607,-0.773465,-0.602251,0.368436,0.14399,-0.305813
42260,211.3,0,0.160532,0.758105,0.632067,-0.372913,-0.163139,0.290381
42260,211.3,1,-0.160532,-0.758105,-0.632067,0.372913,0.163139,-0.290381
42280,211.4,0,0.123055,0.740851,0.660303,-0.376459,-0.18188,0.274223
42280,211.4,1,-0.123055,-0.740851,-0.660303,0.376459,0.18188,-0.274223
42300,211.5,0,0.0852711,0.721744,0.686888,-0.379063,-0.200166,0.25738
42300,211.5,1,-0.0852711,-0.721744,-0.686888,0.379063,0.200166,-0.25738
42320,211.6,0,0.047274,0.700834,0.711757,-0.38072,-0.217952,0.239893
42320,211.6,1,-0.047274,-0.700834,-0.711757,0.38072,0.217952,-0.239893
42340,211.7,0,0.00915867,0.678172,0.734847,-0.381426,-0.235193,0.221807
42340,211.7,1,-0.00915867,-0.678172,-0.734847,0.381426,0.235193,-0.221807
42360,211.8,0,-0.0289795,0.653815,0.7561,-0.381178,-0.251846,0.203166
42360,211.8,1,0.0289795,-0.653815,-0.7561,0.381178,0.251846,-0.203166
42380,211.9,0,-0.0670453,0.627824,0.775463,-0.379978,-0.26787,0.184017
42380,211.9,1,0.0670453,-0.627824,-0.775463,0.379978,0.26787,-0.184017
42400,212,0,-0.104943,0.600263,0.792888,-0.377827,-0.283224,0.164409
42400,212,1,0.104943,-0.600263,-0.792888,0.377827,0.283224,-0.164409
42420,212.1,0,-0.142579,0.571202,0.808331,-0.374733,-0.29787,0.14439
42420,212.1,1,0.142579,-0.571202,-0.808331,0.374733,0.29787,-0.14439
42440,212.2,0,-0.179859,0.540714,0.821754,-0.370701,-0.311772,0.124009
42440,212.2,1,0.179859,-0.540714,-0.821754,0.370701,0.311772,-0.124009
42460,212.3,0,-0.216689,0.508874,0.833123,-0.365744,-0.324895,0.103319
42460,212.3,1,0.216689,-0.508874,-0.833123,0.365744,0.324895,-0.103319
42480,212.4,0,-0.252977,0.475762,0.842409,-0.359871,-0.337205,0.0823706
42480,212.4,1,0.252977,-0.475762,-0.842409,0.359871,0.337205,-0.0823706
42500,212.5,0,-0.288633,0.441461,0.84959,-0.3531,-0.348673,0.0612162
42500,212.5,1,0.288633,-0.441461,-0.84959,0.3531,0.348673,-0.0612162
42520,212.6,0,-0.323568,0.406056,0.854648,-0.345446,-0.359269,0.0399088
42520,212.6,1,0.323568,-0.406056,-0.854648,0.345446,0.359269,-0.0399088
42540,212.7,0,-0.357694,0.369637,0.857569,-0.336928,-0.368967,0.0185017
42540,212.7,1,0.357694,-0.369637,-0.857569,0.336928,0.368967,-0.0185017
42560,212.8,0,-0.390925,0.332294,0.858346,-0.327569,-0.377743,-0.00295168
42560,212.8,1,0.390925,-0.332294,-0.858346,0.327569,0.377743,0.00295168
42580,212.9,0,-0.42318,0.29412,0.856979,-0.31739,-0.385575,-0.0243977
42580,212.9,1,0.42318,-0.29412,-0.856979,0.31739,0.385575,0.0243977
42600,213,0,-0.454377,0.255211,0.853469,-0.306418,-0.392443,-0.0457827
42600,213,1,0.454377,-0.255211,-0.853469,0.306418,0.392443,0.0457827
42620,213.1,0,-0.484438,0.215664,0.847826,-0.294681,-0.39833,-0.0670533
42620,213.1,1,0.484438,-0.215664,-0.847826,0.294681,0.39833,0.0670533
42640,213.2,0,-0.513289,0.175578,0.840064,-0.282207,-0.403222,-0.0881563
42640,213.2,1,0.513289,-0.175578,-0.840064,0.282207,0.403222,0.0881563
42660,213.3,0,-0.540856,0.135053,0.830202,-0.269027,-0.407106,-0.109039
42660,213.3,1,0.540856,-0.135053,-0.830202,0.269027,0.407106,0.109039
42680,213.4,0,-0.567072,0.0941903,0.818265,-0.255175,-0.409972,-0.129649
42680,213.4,1,0.567072,-0.0941903,-0.818265,0.255175,0.409972,0.129649
42700,213.5,0,-0.59187,0.0530925,0.804283,-0.240685,-0.411813,-0.149935
42700,213.5,1,0.59187,-0.0530925,-0.804283,0.240685,0.411813,0.149935
42720,213.6,0,-0.615189,0.0118619,0.78829,-0.225594,-0.412625,-0.169846
42720,213.6,1,0.615189,-0.0118619,-0.78829,0.225594,0.412625,0.169846
42740,213.7,0,-0.63697,-0.0293982,0.770328,-0.209939,-0.412406,-0.189333
42740,213.7,1,0.63697,0.0293982,-0.770328,0.209939,0.412406,0.189333
42760,213.8,0,-0.657159,-0.070585,0.75044,-0.193759,-0.411156,-0.208347
42760,213.8,1,0.657159,0.070585,-0.75044,0.193759,0.411156,0.208347
42780,213.9,0,-0.675706,-0.111595,0.728676,-0.177094,-0.408878,-0.22684
42780,213.9,1,0.675706,0.111595,-0.728676,0.177094,0.408878,0.22684
42800,214,0,-0.692563,-0.152327,0.705091,-0.159988,-0.405578,-0.244765
42800,214,1,0.692563,0.152327,-0.705091,0.159988,0.405578,0.244765
42820,214.1,0,-0.70769,-0.192677,0.679743,-0.142481,-0.401265,-0.262079
42820,214.1,1,0.70769,0.192677,-0.679743,0.142481,0.401265,0.262079
42840,214.2,0,-0.721048,-0.232546,0.652696,-0.124618,-0.395949,-0.278738
42840,214.2,1,0.721048,0.232546,-0.652696,0.124618,0.395949,0.278738
42860,214.3,0,-0.732603,-0.271834,0.624018,-0.106443,-0.389643,-0.294701
42860,214.3,1,0.732603,0.271834,-0.624018,0.106443,0.389643,0.294701
42880,214.4,0,-0.742328,-0.310442,0.593781,-0.0880029,-0.382363,-0.309926
42880,214.4,1,0.742328,0.310442,-0.593781,0.0880029,0.382363,0.309926
42900,214.5,0,-0.750196,-0.348275,0.562059,-0.0693425,-0.374127,-0.324377
42900,214.5,1,0.750196,0.348275,-0.562059,0.0693425,0.374127,0.324377
42920,214.6,0,-0.75619,-0.385237,0.528932,-0.0505088,-0.364956,-0.338017
42920,214.6,1,0.75619,0.385237,-0.528932,0.0505088,0.364956,0.338017
42940,214.7,0,-0.760294,-0.421236,0.494484,-0.0315488,-0.354873,-0.350813
42940,214.7,1,0.760294,0.421236,-0.494484,0.0315488,0.354873,0.350813
42960,214.8,0,-0.762497,-0.456182,0.458799,-0.01251,-0.343903,-0.362731
42960,214.8,1,0.762497,0.456182,-0.458799,0.01251,0.343903,0.362731
42980,214.9,0,-0.762795,-0.489988,0.421967,0.00656014,-0.332074,-0.373743
42980,214.9,1,0.762795,0.489988,-0.421967,-0.00656014,0.332074,0.373743
43000,215,0,-0.761186,-0.522569,0.384081,0.0256138,-0.319414,-0.383821
43000,215,1,0.761186,0.522569,-0.384081,-0.0256138,0.319414,0.383821
43020,215.1,0,-0.757674,-0.553844,0.345235,0.0446035,-0.305956,-0.392939
43020,215.1,1,0.757674,0.553844,-0.345235,-0.0446035,0.305956,0.392939
43040,215.2,0,-0.752269,-0.583735,0.305526,0.0634817,-0.291733,-0.401075
43040,215.2,1,0.752269,0.583735,-0.305526,-0.0634817,0.291733,0.401075
43060,215.3,0,-0.744983,-0.612166,0.265053,0.0822012,-0.276782,-0.408209
43060,215.3,1,0.744983,0.612166,-0.265053,-0.0822012,0.276782,0.408209
43080,215.4,0,-0.735835,-0.639068,0.223918,0.100715,-0.261138,-0.414323
43080,215.4,1,0.735835,0.639068,-0.223918,-0.100715,0.261138,0.414323
43100,215.5,0,-0.724849,-0.664372,0.182223,0.118978,-0.244842,-0.4194
43100,215.5,1,0.724849,0.664372,-0.182223,-0.118978,0.244842,0.4194
43120,215.6,0,-0.71205,-0.688016,0.140073,0.136943,-0.227933,-0.42343
43120,215.6,1,0.71205,0.688016,-0.140073,-0.136943,0.227933,0.42343
43140,215.7,0,-0.697471,-0.70994,0.0975726,0.154565,-0.210455,-0.426401
43140,215.7,1,0.697471,0.70994,-0.0975726,-0.154565,0.210455,0.426401
43160,215.8,0,-0.68115,-0.730089,0.0548283,0.171801,-0.192451,-0.428306
43160,215.8,1,0.68115,0.730089,-0.0548283,-0.171801,0.192451,0.428306
43180,215.9,0,-0.663125,-0.748414,0.0119469,0.188608,-0.173966,-0.429141
43180,215.9,1,0.663125,0.748414,-0.0119469,-0.188608,0.173966,0.429141
43200,216,0,-0.643444,-0.764868,-0.0309643,0.204944,-0.155046,-0.428904
43200,216,1,0.643444,0.764868,0.0309643,-0.204944,0.155046,0.428904
43220,216.1,0,-0.622154,-0.77941,-0.0737982,0.220767,-0.135739,-0.427594
43220,216.1,1,0.622154,0.77941,0.0737982,-0.220767,0.135739,0.427594
43240,216.2,0,-0.599309,-0.792005,-0.116448,0.236038,-0.116092,-0.425215
43240,216.2,1,0.599309,0.792005,0.116448,-0.236038,0.116092,0.425215
43260,216.3,0,-0.574966,-0.802619,-0.158806,0.25072,-0.096155,-0.421774
43260,216.3,1,0.574966,0.802619,0.158806,-0.25072,0.096155,0.421774
43280,216.4,0,-0.549185,-0.811228,-0.200767,0.264775,-0.0759778,-0.417278
43280,216.4,1,0.549185,0.811228,0.200767,-0.264775,0.0759778,0.417278
43300,216.5,0,-0.522033,-0.817808,-0.242227,0.278168,-0.0556107,-0.41174
43300,216.5,1,0.522033,0.817808,0.242227,-0.278168,0.0556107,0.41174
43320,216.6,0,-0.493575,-0.822345,-0.283081,0.290865,-0.0351046,-0.405172
43320,216.6,1,0.493575,0.822345,0.283081,-0.290865,0.0351046,0.405172
43340,216.7,0,-0.463884,-0.824826,-0.323228,0.302836,-0.0145108,-0.397592
43340,216.7,1,0.463884,0.824826,0.323228,-0.302836,0.0145108,0.397592
43360,216.8,0,-0.433033,-0.825246,-0.362566,0.31405,0.00611929,-0.389017
43360,216.8,1,0.433033,0.825246,0.362566,-0.31405,-0.00611929,0.389017
43380,216.9,0,-0.4011,-0.823603,-0.400999,0.324478,0.0267341,-0.379471
43380,216.9,1,0.4011,0.823603,0.400999,-0.324478,-0.0267341,0.379471
43400,217,0,-0.368164,-0.819902,-0.438429,0.334096,0.0472821,-0.368976
43400,217,1,0.368164,0.819902,0.438429,-0.334096,-0.0472821,0.368976
43420,217.1,0,-0.334309,-0.814151,-0.474763,0.342879,0.0677119,-0.357559
43420,217.1,1,0.334309,0.814151,0.474763,-0.342879,-0.0677119,0.357559
43440,217.2,0,-0.299617,-0.806365,-0.509911,0.350805,0.0879724,-0.345248
43440,217.2,1,0.299617,0.806365,0.509911,-0.350805,-0.0879724,0.345248
43460,217.3,0,-0.264177,-0.796563,-0.543784,0.357853,0.108013,-0.332074
43460,217.3,1,0.264177,0.796563,0.543784,-0.357853,-0.108013,0.332074
43480,217.4,0,-0.228076,-0.784771,-0.576298,0.364008,0.127784,-0.31807
43480,217.4,1,0.228076,0.784771,0.576298,-0.364008,-0.127784,0.31807
43500,217.5,0,-0.191405,-0.771017,-0.607372,0.369252,0.147235,-0.303271
43500,217.5,1,0.191405,0.771017,0.607372,-0.369252,-0.147235,0.303271
43520,217.6,0,-0.154256,-0.755336,-0.636927,0.373574,0.166318,-0.287714
43520,217.6,1,0.154256,0.755336,0.636927,-0.373574,-0.166318,0.287714
43540,217.7,0,-0.116722,-0.737768,-0.664891,0.376962,0.184986,-0.271438
43540,217.7,1,0.116722,0.737768,0.664891,-0.376962,-0.184986,0.271438
43560,217.8,0,-0.0788953,-0.718355,-0.691192,0.379408,0.203191,-0.254484
43560,217.8,1,0.0788953,0.718355,0.691192,-0.379408,-0.203191,0.254484
43580,217.9,0,-0.0408717,-0.697146,-0.715766,0.380905,0.220888,-0.236893
43580,217.9,1,0.0408717,0.697146,0.715766,-0.380905,-0.220888,0.236893
43600,218,0,-0.00274596,-0.674195,-0.738551,0.38145,0.238034,-0.218711
43600,218,1,0.00274596,0.674195,0.738551,-0.38145,-0.238034,0.218711
43620,218.1,0,0.0353867,-0.649559,-0.75949,0.381042,0.254584,-0.199982
43620,218.1,1,-0.0353867,0.649559,0.75949,-0.381042,-0.254584,0.199982
43640,218.2,0,0.0734308,-0.6233,-0.778531,0.379682,0.270498,-0.180752
43640,218.2,1,-0.0734308,0.6233,0.778531,-0.379682,-0.270498,0.180752
43660,218.3,0,0.111291,-0.595482,-0.795626,0.377372,0.285736,-0.161072
43660,218.3,1,-0.111291,0.595482,0.795626,-0.377372,-0.285736,0.161072
43680,218.4,0,0.148874,-0.566176,-0.810732,0.37412,0.300259,-0.140988
43680,218.4,1,-0.148874,0.566176,0.810732,-0.37412,-0.300259,0.140988
43700,218.5,0,0.186084,-0.535455,-0.823812,0.369932,0.314032,-0.120552
43700,218.5,1,-0.186084,0.535455,0.823812,-0.369932,-0.314032,0.120552
43720,218.6,0,0.22283,-0.503396,-0.834832,0.364819,0.327021,-0.099815
43720,218.6,1,-0.22283,0.503396,0.834832,-0.364819,-0.327021,0.099815
43740,218.7,0,0.259018,-0.470078,-0.843766,0.358795,0.339191,-0.0788283
43740,218.7,1,-0.259018,0.470078,0.843766,-0.358795,-0.339191,0.0788283
43760,218.8,0,0.294559,-0.435586,-0.850591,0.351874,0.350514,-0.0576446
43760,218.8,1,-0.294559,0.435586,0.850591,-0.351874,-0.350514,0.0576446
43780,218.9,0,0.329363,-0.400005,-0.855291,0.344073,0.360961,-0.0363169
43780,218.9,1,-0.329363,0.400005,0.855291,-0.344073,-0.360961,0.0363169
43800,219,0,0.363345,-0.363424,-0.857852,0.335413,0.370506,-0.0148983
43800,219,1,-0.363345,0.363424,0.857852,-0.335413,-0.370506,0.0148983
43820,219.1,0,0.396418,-0.325934,-0.858269,0.325914,0.379125,0.00655744
43820,219.1,1,-0.396418,0.325934,0.858269,-0.325914,-0.379125,-0.00655744
43840,219.2,0,0.4285,-0.28763,-0.856541,0.3156,0.386796,0.0279968
43840,219.2,1,-0.4285,0.28763,0.856541,-0.3156,-0.386796,-0.0279968
43860,219.3,0,0.459512,-0.248607,-0.852672,0.304498,0.3935,0.0493662
43860,219.3,1,-0.459512,0.248607,0.852672,-0.304498,-0.3935,-0.0493662
43880,219.4,0,0.489375,-0.208963,-0.846672,0.292635,0.399221,0.0706122
43880,219.4,1,-0.489375,0.208963,0.846672,-0.292635,-0.399221,-0.0706122
43900,219.5,0,0.518014,-0.168796,-0.838555,0.28004,0.403944,0.0916818
43900,219.5,1,-0.518014,0.168796,0.838555,-0.28004,-0.403944,-0.0916818
43920,219.6,0,0.545359,-0.128208,-0.828343,0.266745,0.407657,0.112522
43920,219.6,1,-0.545359,0.128208,0.828343,-0.266745,-0.407657,-0.112522
43940,219.7,0,0.571341,-0.0872986,-0.81606,0.252783,0.410352,0.133081
43940,219.7,1,-0.571341,0.0872986,0.81606,-0.252783,-0.410352,-0.133081
43960,219.8,0,0.595895,-0.0461714,-0.801738,0.23819,0.41202,0.153308
43960,219.8,1,-0.595895,0.0461714,0.801738,-0.23819,-0.41202,-0.153308
43980,219.9,0,0.618959,-0.00492882,-0.785411,0.223001,0.412659,0.173151
43980,219.9,1,-0.618959,0.00492882,0.785411,-0.223001,-0.412659,-0.173151
44000,220,0,0.640477,0.0363261,-0.767122,0.207255,0.412267,0.192562
44000,220,1,-0.640477,-0.0363261,0.767122,-0.207255,-0.412267,-0.192562
44020,220.1,0,0.660393,0.0774902,-0.746915,0.190991,0.410844,0.211491
44020,220.1,1,-0.660393,-0.0774902,0.746915,-0.190991,-0.410844,-0.211491
44040,220.2,0,0.678659,0.118461,-0.724841,0.17425,0.408394,0.229891
44040,220.2,1,-0.678659,-0.118461,0.724841,-0.17425,-0.408394,-0.229891
44060,220.3,0,0.695229,0.159135,-0.700956,0.157073,0.404923,0.247717
44060,220.3,1,-0.695229,-0.159135,0.700956,-0.157073,-0.404923,-0.247717
44080,220.4,0,0.710061,0.199412,-0.675319,0.139503,0.40044,0.264924
44080,220.4,1,-0.710061,-0.199412,0.675319,-0.139503,-0.40044,-0.264924
44100,220.5,0,0.723118,0.23919,-0.647993,0.121585,0.394957,0.281469
44100,220.5,1,-0.723118,-0.23919,0.647993,-0.121585,-0.394957,-0.281469
44120,220.6,0,0.734367,0.27837,-0.619048,0.103363,0.388486,0.29731
44120,220.6,1,-0.734367,-0.27837,0.619048,-0.103363,-0.388486,-0.29731
44140,220.7,0,0.743782,0.316855,-0.588556,0.084882,0.381044,0.312408
44140,220.7,1,-0.743782,-0.316855,0.588556,-0.084882,-0.381044,-0.312408
44160,220.8,0,0.751337,0.354547,-0.556592,0.0661893,0.37265,0.326725
44160,220.8,1,-0.751337,-0.354547,0.556592,-0.0661893,-0.37265,-0.326725
44180,220.9,0,0.757014,0.391354,-0.523238,0.0473312,0.363324,0.340226
44180,220.9,1,-0.757014,-0.391354,0.523238,-0.0473312,-0.363324,-0.340226
44200,221,0,0.760799,0.427182,-0.488576,0.0283547,0.353091,0.352876
44200,221,1,-0.760799,-0.427182,0.488576,-0.0283547,-0.353091,-0.352876
44220,221.1,0,0.762683,0.461943,-0.452692,0.00930741,0.341974,0.364644
44220,221.1,1,-0.762683,-0.461943,0.452692,-0.00930741,-0.341974,-0.364644
44240,221.2,0,0.76266,0.495548,-0.415677,-0.00976318,0.330003,0.375501
44240,221.2,1,-0.76266,-0.495548,0.415677,0.00976318,-0.330003,-0.375501
44260,221.3,0,0.760731,0.527916,-0.377623,-0.0288094,0.317208,0.385419
44260,221.3,1,-0.760731,-0.527916,0.377623,0.0288094,-0.317208,-0.385419
44280,221.4,0,0.7569,0.558964,-0.338625,-0.0477835,0.303619,0.394374
44280,221.4,1,-0.7569,-0.558964,0.338625,0.0477835,-0.303619,-0.394374
44300,221.5,0,0.751178,0.588614,-0.298781,-0.0666383,0.289271,0.402343
44300,221.5,1,-0.751178,-0.588614,0.298781,0.0666383,-0.289271,-0.402343
44320,221.6,0,0.743578,0.616794,-0.25819,-0.0853265,0.274201,0.409307
44320,221.6,1,-0.743578,-0.616794,0.25819,0.0853265,-0.274201,-0.409307
44340,221.7,0,0.73412,0.643432,-0.216954,-0.103801,0.258445,0.415247
44340,221.7,1,-0.73412,-0.643432,0.216954,0.103801,-0.258445,-0.415247
44360,221.8,0,0.722827,0.668461,-0.175175,-0.122017,0.242043,0.42015
44360,221.8,1,-0.722827,-0.668461,0.175175,0.122017,-0.242043,-0.42015
44380,221.9,0,0.709727,0.69182,-0.132959,-0.139927,0.225036,0.424002
44380,221.9,1,-0.709727,-0.69182,0.132959,0.139927,-0.225036,-0.424002
44400,222,0,0.694853,0.71345,-0.0904097,-0.157488,0.207466,0.426795
44400,222,1,-0.694853,-0.71345,0.0904097,0.157488,-0.207466,-0.426795
44420,222.1,0,0.678242,0.733296,-0.047635,-0.174655,0.189378,0.428521
44420,222.1,1,-0.678242,-0.733296,0.047635,0.174655,-0.189378,-0.428521
44440,222.2,0,0.659936,0.75131,-0.00474117,-0.191386,0.170817,0.429176
44440,222.2,1,-0.659936,-0.75131,0.00474117,0.191386,-0.170817,-0.429176
44460,222.3,0,0.639981,0.767445,0.0381645,-0.207638,0.151829,0.428758
44460,222.3,1,-0.639981,-0.767445,-0.0381645,0.207638,-0.151829,-0.428758
44480,222.4,0,0.618426,0.781663,0.0809748,-0.223371,0.132461,0.427268
44480,222.4,1,-0.618426,-0.781663,-0.0809748,0.223371,-0.132461,-0.427268
44500,222.5,0,0.595325,0.793927,0.123583,-0.238546,0.112762,0.424711
44500,222.5,1,-0.595325,-0.793927,-0.123583,0.238546,-0.112762,-0.424711
44520,222.6,0,0.570736,0.804206,0.165882,-0.253125,0.0927815,0.421092
44520,222.6,1,-0.570736,-0.804206,-0.165882,0.253125,-0.0927815,-0.421092
44540,222.7,0,0.544721,0.812475,0.207766,-0.267071,0.0725689,0.41642
44540,222.7,1,-0.544721,-0.812475,-0.207766,0.267071,-0.0725689,-0.41642
44560,222.8,0,0.517344,0.818714,0.249131,-0.28035,0.052175,0.410708
44560,222.8,1,-0.517344,-0.818714,-0.249131,0.28035,-0.052175,-0.410708
44580,222.9,0,0.488675,0.822906,0.289873,-0.292927,0.0316506,0.403969
44580,222.9,1,-0.488675,-0.822906,-0.289873,0.292927,-0.0316506,-0.403969
44600,223,0,0.458783,0.825041,0.329891,-0.304773,0.011047,0.39622
44600,223,1,-0.458783,-0.825041,-0.329891,0.304773,-0.011047,-0.39622
44620,223.1,0,0.427745,0.825114,0.369085,-0.315857,-0.00958409,0.387481
44620,223.1,1,-0.427745,-0.825114,-0.369085,0.315857,0.00958409,-0.387481
44640,223.2,0,0.395638,0.823125,0.407355,-0.326151,-0.0301913,0.377774
44640,223.2,1,-0.395638,-0.823125,-0.407355,0.326151,0.0301913,-0.377774
44660,223.3,0,0.362542,0.819079,0.444608,-0.33563,-0.050723,0.367122
44660,223.3,1,-0.362542,-0.819079,-0.444608,0.33563,0.050723,-0.367122
44680,223.4,0,0.32854,0.812985,0.480749,-0.344271,-0.071128,0.355553
44680,223.4,1,-0.32854,-0.812985,-0.480749,0.344271,0.071128,-0.355553
44700,223.5,0,0.293717,0.804859,0.515689,-0.35205,-0.0913551,0.343095
44700,223.5,1,-0.293717,-0.804859,-0.515689,0.35205,0.0913551,-0.343095
44720,223.6,0,0.258159,0.794721,0.54934,-0.35895,-0.111354,0.329779
44720,223.6,1,-0.258159,-0.794721,-0.54934,0.35895,0.111354,-0.329779
44740,223.7,0,0.221956,0.782597,0.581618,-0.364953,-0.131074,0.315639
44740,223.7,1,-0.221956,-0.782597,-0.581618,0.364953,0.131074,-0.315639
44760,223.8,0,0.185199,0.768517,0.612441,-0.370043,-0.150467,0.300711
44760,223.8,1,-0.185199,-0.768517,-0.612441,0.370043,0.150467,-0.300711
44780,223.9,0,0.147978,0.752516,0.641735,-0.374209,-0.169484,0.28503
44780,223.9,1,-0.147978,-0.752516,-0.641735,0.374209,0.169484,-0.28503
44800,224,0,0.110388,0.734635,0.669424,-0.377439,-0.188077,0.268637
44800,224,1,-0.110388,-0.734635,-0.669424,0.377439,0.188077,-0.268637
44820,224.1,0,0.0725219,0.714917,0.69544,-0.379726,-0.206201,0.251573
44820,224.1,1,-0.0725219,-0.714917,-0.69544,0.379726,0.206201,-0.251573
44840,224.2,0,0.0344745,0.693412,0.719718,-0.381064,-0.223808,0.23388
44840,224.2,1,-0.0344745,-0.693412,-0.719718,0.381064,0.223808,-0.23388
44860,224.3,0,-0.00365917,0.670173,0.742196,-0.381449,-0.240857,0.215602
44860,224.3,1,0.00365917,-0.670173,-0.742196,0.381449,0.240857,-0.215602
44880,224.4,0,-0.0417837,0.64526,0.76282,-0.380881,-0.257303,0.196786
44880,224.4,1,0.0417837,-0.64526,-0.76282,0.380881,0.257303,-0.196786
44900,224.5,0,-0.0798037,0.618734,0.781537,-0.379361,-0.273106,0.177477
44900,224.5,1,0.0798037,-0.618734,-0.781537,0.379361,0.273106,-0.177477
44920,224.6,0,-0.117624,0.590662,0.798301,-0.376892,-0.288227,0.157725
44920,224.6,1,0.117624,-0.590662,-0.798301,0.376892,0.288227,-0.157725
44940,224.7,0,-0.155151,0.561113,0.813069,-0.373482,-0.302627,0.137579
44940,224.7,1,0.155151,-0.561113,-0.813069,0.373482,0.302627,-0.137579
44960,224.8,0,-0.19229,0.530162,0.825805,-0.369138,-0.316271,0.117089
44960,224.8,1,0.19229,-0.530162,-0.825805,0.369138,0.316271,-0.117089
44980,224.9,0,-0.228948,0.497885,0.836477,-0.363872,-0.329124,0.096306
44980,224.9,1,0.228948,-0.497885,-0.836477,0.363872,0.329124,-0.096306
45000,225,0,-0.265034,0.464364,0.845058,-0.357696,-0.341154,0.0752824
45000,225,1,0.265034,-0.464364,-0.845058,0.357696,0.341154,-0.0752824
45020,225.1,0,-0.300457,0.429683,0.851527,-0.350625,-0.352332,0.0540707
45020,225.1,1,0.300457,-0.429683,-0.851527,0.350625,0.352332,-0.0540707
45040,225.2,0,-0.33513,0.393927,0.855868,-0.342679,-0.36263,0.0327238
45040,225.2,1,0.33513,-0.393927,-0.855868,0.342679,0.36263,-0.0327238
45060,225.3,0,-0.368965,0.357187,0.858069,-0.333876,-0.37202,0.0112952
45060,225.3,1,0.368965,-0.357187,-0.858069,0.333876,0.37202,-0.0112952
45080,225.4,0,-0.401877,0.319554,0.858126,-0.324238,-0.380481,-0.0101617
45080,225.4,1,0.401877,-0.319554,-0.858126,0.324238,0.380481,0.0101617
45100,225.5,0,-0.433785,0.281122,0.856038,-0.313791,-0.387991,-0.0315932
45100,225.5,1,0.433785,-0.281122,-0.856038,0.313791,0.387991,0.0315932
45120,225.6,0,-0.464609,0.241988,0.85181,-0.302558,-0.394532,-0.0529457
45120,225.6,1,0.464609,-0.241988,-0.85181,0.302558,0.394532,0.0529457
45140,225.7,0,-0.494272,0.202249,0.845453,-0.29057,-0.400086,-0.0741659
45140,225.7,1,0.494272,-0.202249,-0.845453,0.29057,0.400086,0.0741659
45160,225.8,0,-0.522699,0.162004,0.836983,-0.277855,-0.40464,-0.0952008
45160,225.8,1,0.522699,-0.162004,-0.836983,0.277855,0.40464,0.0952008
45180,225.9,0,-0.54982,0.121354,0.826421,-0.264446,-0.408183,-0.115998
45180,225.9,1,0.54982,-0.121354,-0.826421,0.264446,0.408183,0.115998
45200,226,0,-0.575566,0.0804013,0.813793,-0.250375,-0.410705,-0.136505
45200,226,1,0.575566,-0.0804013,-0.813793,0.250375,0.410705,0.136505
